FID,lon,lat
"226559","-118.254544630252042","34.084648498150976"
"229914","-118.248929756457102","34.087118920334390"
"230778","-118.253962823860846","34.088853210816524"
"230893","-118.254297271956375","34.083309147395390"
"231243","-118.253536389783719","34.087277612417545"
"233221","-118.250227649369705","34.084719559034667"
"233601","-118.253325459586023","34.082231495518563"
"237194","-118.248237321667716","34.086022155685441"
"238232","-118.254392645610679","34.080516204163274"
"241860","-118.256491966040556","34.076041668569118"
"242332","-118.253281286341718","34.087177410127353"
"243734","-118.253036056826375","34.080243274795855"
"246675","-118.255234738111184","34.085582926694755"
"248281","-118.250541636064085","34.082633207283010"
"249912","-118.248848301061798","34.086443399167074"
"252846","-118.253370820326879","34.085309773898032"
"252891","-118.255631828929978","34.089133756645289"
"254868","-118.254924239453786","34.086576273252383"
"256504","-118.257019441725447","34.085775699745930"
"256647","-118.251389684675559","34.075742037069055"
"257308","-118.256816679175643","34.080415680592360"
"259951","-118.253651872929396","34.087611902965257"
"267708","-118.256423100534121","34.088108438691421"
"270434","-118.256346727857022","34.082498231311163"
"270653","-118.250808823296239","34.085325063131243"
"274819","-118.256199180577283","34.076910389760386"
"276372","-118.253569803398761","34.075865905816144"
"276959","-118.255745676753918","34.088916161494240"
"277692","-118.252680905691236","34.077763340324566"
"278058","-118.255821945252961","34.079987577767866"
"282269","-118.254074465396855","34.078782586827145"
"282625","-118.252992442851621","34.081255538377675"
"283475","-118.255485753004294","34.084525257687893"
"286164","-118.256328769915726","34.082162945856595"
"286361","-118.255896995237450","34.078904651741141"
"287564","-118.253068454695580","34.085091015798781"
"287582","-118.250571871115298","34.088227660115791"
"291383","-118.250882097119558","34.088538327606535"
"295171","-118.248638288476599","34.088085004286988"
"297187","-118.257137735118846","34.086299335772466"
"304651","-118.249034020737085","34.084033707366011"
"305506","-118.252797707146044","34.081279167390164"
"307692","-118.250020504537034","34.087881570122754"
"308140","-118.256955673992181","34.074419097392600"
"308555","-118.253151559899521","34.087200376630477"
"310199","-118.255758202244081","34.082276994805461"
"312238","-118.251208590293260","34.074039478678209"
"314211","-118.251352811616727","34.074119172052058"
"315710","-118.256864723125162","34.086307539942112"
"315814","-118.251781461301363","34.078946650464182"
"320224","-118.251089814974421","34.086301555500889"
"320687","-118.252243177610524","34.082924291471627"
"321507","-118.252723604230425","34.082870696638061"
"324433","-118.256832637723434","34.084576415792682"
"328326","-118.256236313130543","34.089111344385167"
"328670","-118.250771636303980","34.088544863082852"
"329583","-118.251130310561280","34.082865288987243"
"330125","-118.254551396333767","34.078052671232420"
"331903","-118.252663778480695","34.084548652594805"
"335698","-118.253100817194237","34.087287466862946"
"338072","-118.256801833762736","34.082931850699794"
"344197","-118.256244893469415","34.089251937080860"
"348707","-118.249973096385602","34.084213534470635"
"352204","-118.252881672969536","34.081240435613154"
"353575","-118.249779214527379","34.086065998615247"
"355844","-118.254355073486636","34.085023778251106"
"356478","-118.248936163693642","34.089326458546161"
"357535","-118.256514068923678","34.077978507534681"
"358483","-118.256497761369715","34.083037765897558"
"361781","-118.254761543650915","34.089212988954941"
"363362","-118.254802287500041","34.085803775986264"
"365642","-118.249624179376994","34.085694230888301"
"368544","-118.256671750948087","34.079849029733275"
"369228","-118.249592686154287","34.085321206413241"
"369688","-118.247679915898516","34.088808966042485"
"370620","-118.253456023148843","34.074763263410318"
"371526","-118.254127138878118","34.088088612337181"
"372111","-118.256172473256044","34.077743925404341"
"373587","-118.254677916986793","34.077813304259486"
"374407","-118.253390105477123","34.083529426491083"
"375336","-118.254578570696793","34.082981627671032"
"375435","-118.256689070081578","34.080141035435148"
"376124","-118.251843225934707","34.088003690778258"
"380951","-118.255997432245763","34.088789139735319"
"383012","-118.255806063995379","34.081995144399379"
"384646","-118.256279681524063","34.082801921223577"
"384695","-118.253777015390995","34.080219483453739"
"384762","-118.252460272282917","34.076910683324449"
"388172","-118.247642879675041","34.088500926973389"
"390201","-118.255834694340365","34.079089255572704"
"391933","-118.256111577542185","34.074059794999968"
"392150","-118.253128396782586","34.077683026015954"
"399179","-118.256752698049056","34.081806908720921"
"402052","-118.255475377049606","34.086906111130823"
"406108","-118.257235091665365","34.088046023695391"
"406976","-118.250689311278478","34.088253518516900"
"408934","-118.252730556872123","34.089082214360779"
"409997","-118.252014874245006","34.085085524921588"
"410060","-118.253366764441196","34.088123426264453"
"410925","-118.252903895940079","34.085839383373987"
"411004","-118.250351566168717","34.086070996403691"
"414113","-118.254057092030081","34.085984530257086"
"415383","-118.251713814218206","34.081420073934083"
"417352","-118.255172078031961","34.078251942385123"
"422055","-118.247346534149600","34.087362258718287"
"427978","-118.249114576530445","34.089075748175020"
"430081","-118.248384925363297","34.087660126510769"
"431100","-118.250362861337564","34.075779544504122"
"433178","-118.250371930509360","34.082147962863203"
"433957","-118.256309886620286","34.084846891174884"
"435282","-118.254159535632482","34.082347432350097"
"437239","-118.252885571340201","34.086802691062083"
"439815","-118.254996971572922","34.077842510567557"
"441742","-118.255941408264405","34.075306018126213"
"446076","-118.257109711333939","34.080883421657987"
"448366","-118.248250866122802","34.089160278345304"
"452724","-118.251396994475485","34.083311668920707"
"454286","-118.257018367188977","34.075581777480814"
"455057","-118.252339760478677","34.084184021971609"
"456828","-118.254426231190976","34.080147927207946"
"457752","-118.250487561931919","34.075415751735846"
"458640","-118.248689796583676","34.086720960817402"
"460449","-118.255093003844038","34.085232673386940"
"462971","-118.254033978238795","34.079123880236729"
"465630","-118.255427713616257","34.084558315529577"
"467862","-118.251365823657380","34.087380902794315"
"468714","-118.255090068644407","34.082830312043804"
"470709","-118.253480901441321","34.075569218815254"
"471914","-118.253979925086284","34.073691990181061"
"473467","-118.249862391397244","34.085973168946580"
"474582","-118.256692414608807","34.086969418759523"
"476284","-118.249438239447542","34.085874678255706"
"477129","-118.252338382132649","34.075256220913460"
"477662","-118.251734874465456","34.074012475285627"
"478744","-118.256301155363616","34.083375245504492"
"482104","-118.253441138291706","34.082138331901184"
"489639","-118.256431076433643","34.076761927172328"
"493633","-118.255264696641220","34.078359212106989"
"494011","-118.254913601686781","34.088058938007578"
"494255","-118.249272637257761","34.084783381803213"
"499017","-118.253454825688607","34.085714726193103"
"500025","-118.251749110705674","34.080283447055656"
"500296","-118.255660794254922","34.089333659687583"
"500408","-118.247908740753360","34.087118474262489"
"500440","-118.251113103697762","34.075063092603216"
"501380","-118.255901550289337","34.077010826667248"
"501422","-118.254527108015878","34.080374150611519"
"502989","-118.255953273723975","34.080954767415363"
"509554","-118.249263705731636","34.088159807917386"
"514223","-118.254449285847883","34.078183572921340"
"517451","-118.246943240234359","34.088686586592402"
"517663","-118.257190441441367","34.085465535059342"
"520152","-118.255983000495675","34.087371661039739"
"520465","-118.255177432396820","34.083462482193049"
"521187","-118.251016219886367","34.075107365469599"
"522080","-118.253940419635825","34.083805172205203"
"523634","-118.251184427391991","34.086544077624268"
"523995","-118.255199592595019","34.085404729710667"
"525270","-118.253729546371758","34.080528383185381"
"526231","-118.251376319355145","34.083674402747661"
"528817","-118.256945364301245","34.073721209888177"
"541056","-118.255622750959319","34.077506058569654"
"542164","-118.256946747246715","34.086577240148991"
"548656","-118.252851732769855","34.076116715679028"
"548893","-118.252102424485116","34.076454412514067"
"552131","-118.252975361015174","34.087158887498532"
"555198","-118.255992416176426","34.083605655384126"
"556297","-118.252160626780125","34.079083467616179"
"557198","-118.255404377311237","34.074164416874837"
"558762","-118.253070491912837","34.079490822910252"
"560780","-118.252197856561835","34.078520365208085"
"561537","-118.255450538610958","34.079055305937047"
"563070","-118.255003478813876","34.078724403877914"
"563670","-118.254046897986598","34.080000297296934"
"567167","-118.253797055198035","34.078049549598468"
"569015","-118.254267953459319","34.085289796472594"
"577830","-118.250355572674081","34.073956178183117"
"578807","-118.251289748315742","34.083978288976724"
"578895","-118.256387054030043","34.077303456940527"
"580115","-118.253313115582642","34.087572073074675"
"580541","-118.254368443366843","34.088134845822402"
"580740","-118.252136741722154","34.084970656268993"
"583048","-118.251970701522637","34.088711205239441"
"583722","-118.254330583651239","34.086890750927012"
"584096","-118.254379929767481","34.073920571767978"
"584528","-118.250961748756595","34.076709517235564"
"584560","-118.254923417288282","34.077264306580567"
"587874","-118.251982693182796","34.087758783962933"
"588448","-118.257160884122925","34.084345804209292"
"597540","-118.252740687699699","34.084472117294773"
"597901","-118.256230243095501","34.083857530981035"
"599551","-118.253289557029504","34.082442882732821"
"600542","-118.256067839732793","34.088712668864382"
"607488","-118.255377683741287","34.086896287879668"
"610150","-118.252560449256720","34.083272758882963"
"610683","-118.256410164077963","34.076226472152378"
"614699","-118.250595245379799","34.084510207519799"
"614752","-118.253036922207031","34.086481910800579"
"615263","-118.256647549569877","34.081732233158021"
"615962","-118.256532424093365","34.084503735585066"
"616273","-118.250522695187286","34.087979264294930"
"616889","-118.254993098311076","34.077139146539260"
"619389","-118.247169320261165","34.089025171617621"
"623242","-118.248419700624325","34.086041945700664"
"626850","-118.252707177004325","34.080430595532768"
"627177","-118.252045565788961","34.087612051862877"
"631955","-118.253286837087600","34.076961773810922"
"633491","-118.254373785296195","34.086733396932644"
"635045","-118.248821295384374","34.087704388589323"
"635055","-118.251674691823055","34.073899461507239"
"636095","-118.252652498642775","34.076275660198945"
"636204","-118.252226776284459","34.076950938820389"
"638855","-118.250949915027562","34.084306397332966"
"639247","-118.252887424594235","34.088252763895966"
"641094","-118.252349081354282","34.076424844726255"
"641405","-118.247768706981319","34.087325506799445"
"648014","-118.254602222950638","34.082380788143091"
"648112","-118.252361968120042","34.079508868517195"
"650287","-118.256050845313354","34.074790873645938"
"652162","-118.252277636353526","34.073779691234513"
"653931","-118.249415401123954","34.083434641908731"
"654183","-118.250994281680804","34.082017179213537"
"655999","-118.250591176387815","34.087329272185187"
"657022","-118.248973801412276","34.088346722549730"
"657299","-118.255635333136880","34.078799110183901"
"657482","-118.249810098089284","34.082857082997407"
"659002","-118.248872611277974","34.088098854813886"
"667526","-118.253157105549164","34.087135390580222"
"669388","-118.251720899060160","34.084552851925139"
"671783","-118.251177773354158","34.085207679579220"
"672852","-118.250064075255835","34.086863897813963"
"675509","-118.256590416765235","34.076543865846588"
"678762","-118.250905343429196","34.085697425142783"
"679132","-118.255131652610274","34.084766950566404"
"681661","-118.255558787977876","34.086829507655068"
"681741","-118.252788752097118","34.084644772547797"
"682351","-118.255453308689681","34.088935382053911"
"682729","-118.256274230346961","34.085074508949042"
"686665","-118.252126571633639","34.075886032422652"
"690824","-118.253128369472194","34.079446946244879"
"691102","-118.253904909915661","34.085807527501359"
"691572","-118.249772649650723","34.086504339672558"
"695000","-118.246435181555938","34.087744853388166"
"696940","-118.248274086968138","34.088526979675407"
"698335","-118.254995509640963","34.079947325015333"
"698790","-118.250345720080517","34.086558027275622"
"701406","-118.252410476842797","34.074411401120294"
"701698","-118.255818364557541","34.085030472506702"
"702415","-118.249911432012155","34.088867443976838"
"706454","-118.256064638696202","34.082771655173289"
"707168","-118.252195268087604","34.081436811133251"
"707606","-118.252157366656434","34.080187303479292"
"709682","-118.254560210600715","34.077327534432641"
"710870","-118.254402220548059","34.076755602944964"
"711670","-118.248132075491966","34.089042447871392"
"712638","-118.253320120254955","34.075689896518426"
"714101","-118.253618563254307","34.077851171374014"
"716779","-118.253742527515115","34.078320645873724"
"717844","-118.251639259755194","34.075468954958062"
"721642","-118.252089558734838","34.078672971227121"
"724254","-118.253420932358139","34.084297444553606"
"726227","-118.255671482456506","34.089176637633649"
"727860","-118.251367986696167","34.083550039346186"
"728142","-118.255507605187233","34.078075368819526"
"729059","-118.255916234316842","34.074922108772661"
"730236","-118.254741148680438","34.080777774497228"
"731321","-118.256447187779074","34.089298565329585"
"731396","-118.256898969865105","34.088184732723384"
"731868","-118.251255948371195","34.082122730509873"
"732154","-118.257315222089645","34.083348639505353"
"732379","-118.246779327515554","34.087265211298288"
"735283","-118.257190405384165","34.083263344153877"
"738097","-118.247243532738082","34.087877329936255"
"738657","-118.251822991841522","34.081326978053823"
"740666","-118.251250808905638","34.085309740824030"
"740671","-118.256259380057600","34.086270445169852"
"742908","-118.247723752899020","34.087807524042425"
"745975","-118.251641732694566","34.085359866667382"
"748765","-118.251000510437237","34.082882843115271"
"749266","-118.248401017382278","34.087427298865926"
"750945","-118.252410854616116","34.080179309020835"
"753086","-118.256872449536885","34.084630116401563"
"754243","-118.252484168002880","34.087807780280365"
"755033","-118.247528275698599","34.086895084986253"
"756547","-118.255638399614540","34.075482260503470"
"760450","-118.253724594537900","34.087692322686003"
"761900","-118.256141882685355","34.077874097247651"
"765209","-118.253696030567255","34.081784029573193"
"766636","-118.251052867225482","34.083347638372992"
"771599","-118.250947243932245","34.086335472057840"
"773084","-118.251844567063202","34.078816148360403"
"773602","-118.254335087106099","34.080581721339954"
"774871","-118.254169884157236","34.076433326800206"
"775550","-118.254423737137145","34.089238081960048"
"779301","-118.254824739483325","34.077627837788697"
"782778","-118.249589904160644","34.085131856900880"
"783122","-118.250271490275381","34.088144144852819"
"786867","-118.255533878733360","34.088225745530572"
"791667","-118.253491179160477","34.084210155178482"
"794213","-118.256697038444116","34.079800073945030"
"795036","-118.255279380305353","34.074506574259395"
"798008","-118.255176145985786","34.082493963549759"
"801782","-118.246683699530820","34.088727096254175"
"803315","-118.248480523447085","34.086198240660359"
"805148","-118.256627181260441","34.077712221762461"
"805162","-118.250230538329006","34.073854645184319"
"811850","-118.254275376703234","34.088438800195050"
"813664","-118.249478131107821","34.083720776145555"
"814055","-118.256502152180559","34.074970226529693"
"816617","-118.256875472833499","34.074712100880554"
"818065","-118.252052598131684","34.081021633836905"
"818135","-118.257272538389316","34.084420412679563"
"818829","-118.249515394697681","34.083601359655603"
"819074","-118.252318184727798","34.074325768962652"
"819483","-118.255213516201863","34.081941680901707"
"819780","-118.249826521913647","34.074237511580399"
"821437","-118.255783154342481","34.085728824277119"
"823128","-118.254987565395723","34.078968052229769"
"823614","-118.249782804663724","34.084540118094665"
"823797","-118.253418133304649","34.084990054494433"
"828696","-118.252449377856578","34.078820806248352"
"832013","-118.251660369144318","34.079997578879727"
"837161","-118.249767097706325","34.084356310843980"
"837973","-118.253500479534480","34.079545955581615"
"838299","-118.251801497343564","34.078540636461462"
"838480","-118.254739330658396","34.084181181771129"
"840590","-118.256347245686044","34.080772183266220"
"842471","-118.255233036662403","34.074891214428064"
"844894","-118.252550258716596","34.080372676600092"
"849509","-118.255906288378526","34.089222934464679"
"852256","-118.250779809674384","34.088658406473321"
"853300","-118.255294757142579","34.076870935950865"
"853943","-118.255242859090558","34.087454976740290"
"854202","-118.257324411613340","34.087049524840687"
"854429","-118.252189114874724","34.086761094622950"
"855844","-118.253194888557118","34.086610158502189"
"856558","-118.253130538484641","34.087097786044168"
"859340","-118.254513264492402","34.078112579339532"
"860622","-118.254891604595585","34.080397482266136"
"861466","-118.250387437803894","34.086741569636374"
"862743","-118.257143259595125","34.080953418693184"
"866081","-118.251113993324523","34.086176861048600"
"868227","-118.255441676004139","34.084623102338384"
"868940","-118.255311486169163","34.085495569880521"
"869324","-118.253873196716000","34.085861959083125"
"870018","-118.250805387592905","34.081553773928228"
"876073","-118.251532421315076","34.076162625744374"
"882055","-118.254716972378262","34.087514456782337"
"885201","-118.253228012812485","34.079148336102207"
"885501","-118.251053881948678","34.086069257340945"
"886367","-118.250341647745856","34.082299773353114"
"888853","-118.249934640633086","34.084251801286754"
"895331","-118.253112022709303","34.087606589171870"
"897251","-118.256912793328624","34.079879028846790"
"899315","-118.254685141712940","34.079625847162454"
"900597","-118.253705200673366","34.089023574628833"
"902164","-118.256328994683415","34.074252360959512"
"904556","-118.250971354821019","34.081784748418087"
"907208","-118.252814711039036","34.082875178436609"
"913705","-118.251220765543835","34.085477781391795"
"913993","-118.250293847199458","34.082587032011936"
"916929","-118.251597002515339","34.078342520191015"
"918443","-118.252612102121901","34.081481259254460"
"923736","-118.253924062270286","34.084460044998814"
"923879","-118.254535001940766","34.076499939778266"
"926363","-118.253617846215917","34.087509445190904"
"926688","-118.247467458969226","34.087182474661297"
"926914","-118.251983352930665","34.086920104648435"
"928161","-118.255571823874305","34.074936450198713"
"932897","-118.255278471381914","34.079733413389164"
"933381","-118.254159350043921","34.077483129125397"
"935682","-118.255531503738155","34.075288564099978"
"937507","-118.249987814588678","34.083445051776920"
"938924","-118.251434773130981","34.088089014077909"
"940139","-118.253139443028800","34.086378060075518"
"941564","-118.250112847437236","34.088854572958120"
"941876","-118.250219912787486","34.085520435296814"
"942006","-118.248407430419235","34.086978137813176"
"950757","-118.253708804105685","34.076032222384008"
"950852","-118.254957888928274","34.084449488998438"
"952067","-118.251184628681074","34.076831696260683"
"953541","-118.255160037567407","34.083165066354816"
"954844","-118.252704832243126","34.082037625697289"
"956296","-118.251453425428394","34.075654815065100"
"956791","-118.250197187783201","34.084416864519767"
"959053","-118.250153863005195","34.083681437255336"
"959384","-118.252993839864843","34.076494022561100"
"960025","-118.251644015167159","34.085073071387001"
"962388","-118.254374109083415","34.088518953936521"
"962599","-118.252747784393861","34.078330792258811"
"968466","-118.251013418000113","34.088623563049509"
"972269","-118.251125398247865","34.087394173111591"
"975272","-118.256082692030915","34.087516733061470"
"976376","-118.248443426126400","34.086772161852046"
"977774","-118.255545783576935","34.081543297950049"
"977822","-118.250852275108926","34.075455325870571"
"978687","-118.255579384781726","34.076770633381656"
"981823","-118.251865656185956","34.089085620210454"
"983084","-118.254854147942496","34.080062395562820"
"988384","-118.250885494759245","34.073734352502207"
"988547","-118.252747191928023","34.080056842593905"
"990108","-118.256158903417514","34.081228615647873"
"991564","-118.255309897468649","34.079219066793357"
"991915","-118.253650133876363","34.079993524744630"
"992839","-118.255347567190299","34.076924504377146"
"995012","-118.251533284698723","34.078873427503780"
"995149","-118.254896039048361","34.086868743927219"
"997131","-118.252490179898800","34.080708758433310"
"998469","-118.252531932106876","34.087076836604979"
"998559","-118.253114386601382","34.075848908072082"
"999324","-118.257251192941567","34.084296182965161"
"1001701","-118.254849423225082","34.083709318482299"
"1003578","-118.254573968790055","34.088841560344953"
"1004019","-118.251889793580446","34.084540309444584"
"1007203","-118.256479011619021","34.087491037138570"
"1007324","-118.247208637179199","34.087271675235549"
"1009284","-118.254156506427805","34.081259893702992"
"1009735","-118.249461704819595","34.085701294195665"
"1010559","-118.250547670312997","34.087908669775842"
"1011462","-118.256042124686701","34.079925808334487"
"1013396","-118.251335412509022","34.076473047907974"
"1013628","-118.249279621966366","34.087472475404603"
"1016927","-118.254077489211483","34.080752085579604"
"1021177","-118.252829329554800","34.086516492704767"
"1021664","-118.255040284735756","34.077252291303125"
"1023480","-118.256378766150604","34.081145205653769"
"1025731","-118.248189829897683","34.086331053512318"
"1031322","-118.252403447280514","34.079676180423725"
"1031738","-118.251416645234116","34.088624866997819"
"1032835","-118.255395534748558","34.085462246317434"
"1033498","-118.255358826023340","34.084737575537368"
"1034492","-118.252272349706558","34.087555632468593"
"1035408","-118.254572030292039","34.083419968641238"
"1038512","-118.255785330912715","34.080150275827748"
"1038768","-118.248415183766113","34.086177261467483"
"1039012","-118.255691924609536","34.080870866064544"
"1041796","-118.253464857686566","34.088160300964113"
"1042689","-118.251797728264975","34.083145262692334"
"1043729","-118.255733722539858","34.077975663731351"
"1046217","-118.255823652654541","34.081865105598368"
"1048131","-118.249525170388281","34.084266788100109"
"1050852","-118.250959001596243","34.075638206590710"
"1051178","-118.250704783304599","34.083556792588098"
"1053505","-118.254789078443807","34.076973495524072"
"1053630","-118.256319942094635","34.083326356279315"
"1054515","-118.255070040072241","34.082354366906813"
"1057920","-118.255497355031366","34.089275811477378"
"1059099","-118.257178121130906","34.083312166968483"
"1061508","-118.255669360737599","34.084187912225310"
"1062240","-118.252765253516799","34.076426013010661"
"1068203","-118.253538931587045","34.079507687704016"
"1070492","-118.250283285990477","34.084080519071009"
"1073365","-118.253580149399284","34.082304648224813"
"1075470","-118.253830561149044","34.084293264722206"
"1075514","-118.255104669536365","34.086904488183315"
"1077885","-118.251010529317526","34.087985119145372"
"1079877","-118.252193772089754","34.079126416199799"
"1081215","-118.256083432378759","34.084924957717675"
"1081297","-118.254218903416643","34.076670901560348"
"1083425","-118.250143538382645","34.085191154055039"
"1086950","-118.253207665430239","34.074235538237261"
"1087319","-118.249906678973900","34.088986529741803"
"1087598","-118.253164181026875","34.074814937413443"
"1094939","-118.252468424560206","34.081439437642203"
"1095391","-118.247636383369638","34.088944677983022"
"1103971","-118.256464243410477","34.077686834115944"
"1107801","-118.255251968741661","34.077937300044731"
"1108466","-118.253138353070284","34.076151668419804"
"1108809","-118.253370092658656","34.079081957247205"
"1109764","-118.256803618497713","34.083932828676851"
"1110652","-118.252872083660094","34.084562760884467"
"1111387","-118.251468679839363","34.081996115492487"
"1112162","-118.252307450563805","34.077572358499758"
"1113382","-118.253481143734135","34.078675014586274"
"1117656","-118.256930220086076","34.079738169939930"
"1120034","-118.256568659805879","34.086516178441940"
"1125620","-118.253626970429806","34.074891378624550"
"1126129","-118.252526793459751","34.082753665767783"
"1126770","-118.250054247864114","34.083098084920572"
"1127740","-118.252241780929182","34.079737347006343"
"1129165","-118.250626763647446","34.085326916574537"
"1131012","-118.254229981362215","34.080950728379392"
"1132594","-118.255954200586714","34.081457961688088"
"1132981","-118.251603967545620","34.085003139071830"
"1133082","-118.252608317642057","34.087406116018357"
"1134952","-118.253090564788963","34.076438928159426"
"1140094","-118.256805430357460","34.084495532280840"
"1140827","-118.254083700362756","34.074556659137563"
"1141438","-118.257229007281040","34.080595428987500"
"1142859","-118.251820289162339","34.075840456022583"
"1145720","-118.252566715380638","34.077515607743734"
"1146181","-118.250643766840241","34.086040968206689"
"1149747","-118.249328108070515","34.083689837026803"
"1152652","-118.253292232304105","34.079093573079753"
"1158050","-118.252870995655684","34.080515497877009"
"1167773","-118.250721511091129","34.085136574261675"
"1168050","-118.248856777300958","34.086134897733011"
