STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area
"06","037","212410","06037212410","2124.10",Census Tract 2124.10,G5020,S,157191.00000000000,0.00000000000,"+34.0595607","-118.3022261",0.01669900565,0.00001534986
"06","037","212502","06037212502","2125.02",Census Tract 2125.02,G5020,S,285085.00000000000,0.00000000000,"+34.0586417","-118.3069674",0.02433525044,0.00002783859
"06","037","212305","06037212305","2123.05",Census Tract 2123.05,G5020,S,108058.00000000000,0.00000000000,"+34.0561038","-118.2981624",0.01309304547,0.00001055167
"06","037","212304","06037212304","2123.04",Census Tract 2123.04,G5020,S,205676.00000000000,0.00000000000,"+34.0598538","-118.2979144",0.01919104610,0.00002008465
"06","037","212306","06037212306","2123.06",Census Tract 2123.06,G5020,S,161926.00000000000,0.00000000000,"+34.0561280","-118.2940726",0.01625416716,0.00001581170
"06","037","212420","06037212420","2124.20",Census Tract 2124.20,G5020,S,143454.00000000000,0.00000000000,"+34.0560876","-118.3019777",0.01507008587,0.00001400800
"06","037","213201","06037213201","2132.01",Census Tract 2132.01,G5020,S,334942.00000000000,0.00000000000,"+34.0526559","-118.3045301",0.02566754090,0.00003270513
"06","037","212501","06037212501","2125.01",Census Tract 2125.01,G5020,S,79596.00000000000,0.00000000000,"+34.0560700","-118.3053637",0.01126310154,0.00000777241
"06","037","212303","06037212303","2123.03",Census Tract 2123.03,G5020,S,155649.00000000000,0.00000000000,"+34.0597633","-118.2935144",0.01560415727,0.00001519937
